year,row_sector,bt_all,exporter_num,importer_num,sector
1999,G,2347.16,5,6,1
1999,L,450.78,5,6,2
1999,H,51.94,5,6,3
2000,G,3186.48,5,6,1
2000,L,488.81,5,6,2
2000,H,90.20,5,6,3
2001,G,2480.09,5,6,1
2001,L,498.80,5,6,2
2001,H,159.30,5,6,3
2002,G,2208.94,5,6,1
2002,L,534.53,5,6,2
2002,H,128.62,5,6,3
2003,G,1962.96,5,6,1
2003,L,542.78,5,6,2
2003,H,286.11,5,6,3
2004,G,2864.57,5,6,1
2004,L,756.26,5,6,2
2004,H,862.96,5,6,3
2005,G,3578.69,5,6,1
2005,L,828.27,5,6,2
2005,H,594.12,5,6,3
2006,G,4255.09,5,6,1
2006,L,932.74,5,6,2
2006,H,1492.25,5,6,3
2007,G,3989.05,5,6,1
2007,L,1107.60,5,6,2
2007,H,1698.93,5,6,3
2008,G,4053.80,5,6,1
2008,L,1148.73,5,6,2
2008,H,3404.36,5,6,3
2009,G,4521.46,5,6,1
2009,L,725.42,5,6,2
2009,H,1534.35,5,6,3
2010,G,5854.99,5,6,1
2010,L,1324.85,5,6,2
2010,H,1659.07,5,6,3
2011,G,6923.82,5,6,1
2011,L,1285.55,5,6,2
2011,H,1862.74,5,6,3
1995,G,4023254.40,6,6,1
1995,L,3793334.60,6,6,2
1995,H,1570851.10,6,6,3
1996,G,3500294.80,6,6,1
1996,L,3303103.20,6,6,2
1996,H,1393862.90,6,6,3
1997,G,3197302.40,6,6,1
1997,L,3033499.50,6,6,2
1997,H,1293796.80,6,6,3
1998,G,2751097.00,6,6,1
1998,L,2797928.90,6,6,2
1998,H,1207787.10,6,6,3
1999,G,3012092.10,6,6,1
1999,L,3213551.50,6,6,2
1999,H,1399442.20,6,6,3
2000,G,3231644.20,6,6,1
2000,L,3428948.90,6,6,2
2000,H,1516257.10,6,6,3
2001,G,2739976.30,6,6,1
2001,L,3060183.40,6,6,2
2001,H,1377813.30,6,6,3
2002,G,2516270.30,6,6,1
2002,L,2948989.40,6,6,2
2002,H,1345136.50,6,6,3
2003,G,2721384.40,6,6,1
2003,L,3163846.20,6,6,2
2003,H,1450079.00,6,6,3
2004,G,2993466.80,6,6,1
2004,L,3407475.90,6,6,2
2004,H,1553481.20,6,6,3
2005,G,3025640.00,6,6,1
2005,L,3377227.00,6,6,2
2005,H,1575381.30,6,6,3
2006,G,2952929.10,6,6,1
2006,L,3206986.50,6,6,2
2006,H,1513819.90,6,6,3
2007,G,3019470.00,6,6,1
2007,L,3178007.20,6,6,2
2007,H,1519655.40,6,6,3
2008,G,3451870.70,6,6,1
2008,L,3662637.20,6,6,2
2008,H,1720237.40,6,6,3
2009,G,3101018.40,6,6,1
2009,L,3774845.00,6,6,2
2009,H,1872344.10,6,6,3
2010,G,3541095.30,6,6,1
2010,L,4042167.30,6,6,2
2010,H,1992961.10,6,6,3
2011,G,3806540.20,6,6,1
2011,L,4438922.10,6,6,2
2011,H,2192463.90,6,6,3
1995,G,1075.81,7,6,1
1995,L,664.76,7,6,2
1995,H,109.68,7,6,3
1996,G,1489.54,7,6,1
1996,L,1328.46,7,6,2
1996,H,58.79,7,6,3
1997,G,1204.39,7,6,1
1997,L,1511.66,7,6,2
1997,H,40.65,7,6,3
1998,G,897.83,7,6,1
1998,L,1497.92,7,6,2
1998,H,83.02,7,6,3
1999,G,1181.04,7,6,1
1999,L,1018.94,7,6,2
1999,H,80.71,7,6,3
2000,G,1788.05,7,6,1
2000,L,2569.75,7,6,2
2000,H,35.88,7,6,3
2001,G,1466.38,7,6,1
2001,L,1990.89,7,6,2
2001,H,16.32,7,6,3
2002,G,1337.63,7,6,1
2002,L,1568.79,7,6,2
2002,H,14.47,7,6,3
2003,G,1249.21,7,6,1
2003,L,683.99,7,6,2
2003,H,17.85,7,6,3
2004,G,1409.74,7,6,1
2004,L,789.35,7,6,2
2004,H,67.15,7,6,3
2005,G,1531.35,7,6,1
2005,L,1546.88,7,6,2
2005,H,84.83,7,6,3
2006,G,1706.26,7,6,1
2006,L,1730.90,7,6,2
2006,H,90.69,7,6,3
2007,G,1916.43,7,6,1
2007,L,2291.74,7,6,2
2007,H,175.89,7,6,3
2008,G,2397.43,7,6,1
2008,L,3130.43,7,6,2
2008,H,61.75,7,6,3
2009,G,1537.06,7,6,1
2009,L,718.61,7,6,2
2009,H,12.15,7,6,3
2010,G,2019.18,7,6,1
2010,L,403.90,7,6,2
2010,H,4.87,7,6,3
2011,G,2640.89,7,6,1
2011,L,509.26,7,6,2
2011,H,6.40,7,6,3
1995,G,185061.19,8,6,1
1995,L,23597.01,8,6,2
1995,H,11161.62,8,6,3
1996,G,187039.86,8,6,1
1996,L,28704.22,8,6,2
1996,H,11925.41,8,6,3
1997,G,169914.83,8,6,1
1997,L,26172.43,8,6,2
1997,H,12033.90,8,6,3
1998,G,139955.68,8,6,1
1998,L,24663.68,8,6,2
1998,H,10911.63,8,6,3
1999,G,164247.79,8,6,1
1999,L,23205.58,8,6,2
1999,H,9952.07,8,6,3
2000,G,207045.78,8,6,1
2000,L,23878.17,8,6,2
2000,H,12222.01,8,6,3
2001,G,189040.61,8,6,1
2001,L,23010.79,8,6,2
2001,H,10938.57,8,6,3
2002,G,181136.96,8,6,1
2002,L,24701.85,8,6,2
2002,H,8763.31,8,6,3
2003,G,207302.26,8,6,1
2003,L,23509.54,8,6,2
2003,H,9374.53,8,6,3
2004,G,245959.29,8,6,1
2004,L,28028.08,8,6,2
2004,H,9689.88,8,6,3
2005,G,285446.99,8,6,1
2005,L,30669.49,8,6,2
2005,H,6661.31,8,6,3
2006,G,317098.99,8,6,1
2006,L,32604.75,8,6,2
2006,H,10955.16,8,6,3
2007,G,337421.55,8,6,1
2007,L,39628.49,8,6,2
2007,H,12727.17,8,6,3
2008,G,430556.49,8,6,1
2008,L,47801.45,8,6,2
2008,H,12908.52,8,6,3
2009,G,290866.22,8,6,1
2009,L,24881.43,8,6,2
2009,H,9574.28,8,6,3
2010,G,356202.42,8,6,1
2010,L,39683.52,8,6,2
2010,H,12924.32,8,6,3
2011,G,444937.32,8,6,1
2011,L,49479.02,8,6,2
2011,H,15720.32,8,6,3
1995,G,58944.31,9,6,1
1995,L,7619.44,9,6,2
1995,H,3081.55,9,6,3
1996,G,58782.88,9,6,1
1996,L,10072.48,9,6,2
1996,H,8504.01,9,6,3
1997,G,62418.34,9,6,1
1997,L,9634.93,9,6,2
1997,H,8146.88,9,6,3
1998,G,51767.57,9,6,1
1998,L,7787.39,9,6,2
1998,H,6973.69,9,6,3
1999,G,51664.16,9,6,1
1999,L,6030.60,9,6,2
1999,H,7128.66,9,6,3
2000,G,55300.74,9,6,1
2000,L,8034.46,9,6,2
2000,H,4767.22,9,6,3
2001,G,47728.07,9,6,1
2001,L,7538.42,9,6,2
2001,H,5304.87,9,6,3
2002,G,43097.51,9,6,1
2002,L,6485.92,9,6,2
2002,H,8017.79,9,6,3
2003,G,44734.51,9,6,1
2003,L,5732.62,9,6,2
2003,H,5702.59,9,6,3
2004,G,47702.83,9,6,1
2004,L,6386.62,9,6,2
2004,H,6175.31,9,6,3
2005,G,50146.13,9,6,1
2005,L,6495.28,9,6,2
2005,H,5615.35,9,6,3
2006,G,52631.77,9,6,1
2006,L,6904.58,9,6,2
2006,H,7839.50,9,6,3
2007,G,54331.51,9,6,1
2007,L,6809.83,9,6,2
2007,H,8422.13,9,6,3
2008,G,58423.27,9,6,1
2008,L,13162.71,9,6,2
2008,H,10856.18,9,6,3
2009,G,49668.06,9,6,1
2009,L,5728.03,9,6,2
2009,H,8640.02,9,6,3
2010,G,55604.54,9,6,1
2010,L,6747.83,9,6,2
2010,H,10500.04,9,6,3
2011,G,58778.71,9,6,1
2011,L,7588.87,9,6,2
2011,H,12287.88,9,6,3
1995,G,245.00,1,7,1
1995,L,4.01,1,7,2
1995,H,0.16,1,7,3
1996,G,246.95,1,7,1
1996,L,1.28,1,7,2
1996,H,0.22,1,7,3
1997,G,395.24,1,7,1
1997,L,4.57,1,7,2
1997,H,0.16,1,7,3
1998,G,401.59,1,7,1
1998,L,4.54,1,7,2
1998,H,0.13,1,7,3
1999,G,448.03,1,7,1
1999,L,6.24,1,7,2
1999,H,0.15,1,7,3
2000,G,402.41,1,7,1
2000,L,8.87,1,7,2
2000,H,0.13,1,7,3
2001,G,301.15,1,7,1
2001,L,12.91,1,7,2
2001,H,0.07,1,7,3
2002,G,295.39,1,7,1
2002,L,10.40,1,7,2
2002,H,0.05,1,7,3
2003,G,231.22,1,7,1
2003,L,12.71,1,7,2
2003,H,0.00,1,7,3
2004,G,286.70,1,7,1
2004,L,12.81,1,7,2
2004,H,0.00,1,7,3
2005,G,419.72,1,7,1
2005,L,22.09,1,7,2
2005,H,0.00,1,7,3
2006,G,484.15,1,7,1
2006,L,14.93,1,7,2
2006,H,0.00,1,7,3
2007,G,589.80,1,7,1
2007,L,21.11,1,7,2
2007,H,0.00,1,7,3
2008,G,882.85,1,7,1
2008,L,22.34,1,7,2
2008,H,0.00,1,7,3
2009,G,467.78,1,7,1
2009,L,25.72,1,7,2
2009,H,0.00,1,7,3
2010,G,695.62,1,7,1
2010,L,30.20,1,7,2
2010,H,0.00,1,7,3
2011,G,815.42,1,7,1
2011,L,34.59,1,7,2
2011,H,0.00,1,7,3
1995,G,676.17,2,7,1
1995,L,0.39,2,7,2
1995,H,0.04,2,7,3
1996,G,845.98,2,7,1
1996,L,0.49,2,7,2
1996,H,0.05,2,7,3
1997,G,1096.93,2,7,1
1997,L,0.61,2,7,2
1997,H,0.07,2,7,3
1998,G,1229.68,2,7,1
1998,L,0.65,2,7,2
1998,H,0.07,2,7,3
1999,G,1391.93,2,7,1
1999,L,0.68,2,7,2
1999,H,0.05,2,7,3
2000,G,2181.05,2,7,1
2000,L,0.76,2,7,2
2000,H,0.05,2,7,3
2001,G,2323.47,2,7,1
2001,L,1.43,2,7,2
2001,H,0.22,2,7,3
2002,G,2959.90,2,7,1
2002,L,1.84,2,7,2
2002,H,0.04,2,7,3
2003,G,3478.23,2,7,1
2003,L,2.01,2,7,2
2003,H,0.12,2,7,3
2004,G,4473.92,2,7,1
2004,L,1.96,2,7,2
2004,H,0.14,2,7,3
2005,G,5188.83,2,7,1
2005,L,2.52,2,7,2
2005,H,0.11,2,7,3
2006,G,5666.61,2,7,1
2006,L,2.94,2,7,2
2006,H,0.05,2,7,3
2007,G,5990.53,2,7,1
2007,L,3.86,2,7,2
2007,H,0.14,2,7,3
2008,G,5429.67,2,7,1
2008,L,1.96,2,7,2
2008,H,0.08,2,7,3
2009,G,3277.82,2,7,1
2009,L,1.52,2,7,2
2009,H,0.05,2,7,3
2010,G,4107.40,2,7,1
2010,L,1.75,2,7,2
2010,H,0.08,2,7,3
2011,G,4892.76,2,7,1
2011,L,2.07,2,7,2
2011,H,0.10,2,7,3
1995,G,538.69,3,7,1
1995,L,0.46,3,7,2
1995,H,0.00,3,7,3
1996,G,668.92,3,7,1
1996,L,0.44,3,7,2
1996,H,0.00,3,7,3
1997,G,1050.16,3,7,1
1997,L,0.90,3,7,2
1997,H,0.00,3,7,3
1998,G,1486.65,3,7,1
1998,L,1.25,3,7,2
1998,H,0.00,3,7,3
1999,G,1652.27,3,7,1
1999,L,1.04,3,7,2
1999,H,0.00,3,7,3
2000,G,2707.19,3,7,1
2000,L,1.48,3,7,2
2000,H,0.00,3,7,3
2001,G,3588.98,3,7,1
2001,L,1.32,3,7,2
2001,H,0.00,3,7,3
2002,G,5455.72,3,7,1
2002,L,2.15,3,7,2
2002,H,0.00,3,7,3
2003,G,8435.54,3,7,1
2003,L,3.08,3,7,2
2003,H,0.00,3,7,3
2004,G,12769.70,3,7,1
2004,L,6.94,3,7,2
2004,H,0.00,3,7,3
2005,G,16363.84,3,7,1
2005,L,9.01,3,7,2
2005,H,0.00,3,7,3
2006,G,22442.08,3,7,1
2006,L,10.10,3,7,2
2006,H,0.00,3,7,3
2007,G,26394.12,3,7,1
2007,L,12.01,3,7,2
2007,H,0.00,3,7,3
2008,G,30523.96,3,7,1
2008,L,14.00,3,7,2
2008,H,0.00,3,7,3
2009,G,26895.53,3,7,1
2009,L,13.32,3,7,2
2009,H,0.00,3,7,3
2010,G,38336.24,3,7,1
2010,L,16.08,3,7,2
2010,H,0.00,3,7,3
2011,G,48119.18,3,7,1
2011,L,26.07,3,7,2
2011,H,0.00,3,7,3
1995,G,2934.01,4,7,1
1995,L,135.53,4,7,2
1995,H,381.74,4,7,3
1996,G,3888.75,4,7,1
1996,L,180.23,4,7,2
1996,H,194.59,4,7,3
1997,G,4618.09,4,7,1
1997,L,110.95,4,7,2
1997,H,552.97,4,7,3
1998,G,5838.18,4,7,1
1998,L,101.69,4,7,2
1998,H,349.09,4,7,3
1999,G,6627.52,4,7,1
1999,L,113.85,4,7,2
1999,H,511.96,4,7,3
2000,G,7391.12,4,7,1
2000,L,113.81,4,7,2
2000,H,360.43,4,7,3
2001,G,7368.01,4,7,1
2001,L,115.95,4,7,2
2001,H,131.72,4,7,3
2002,G,7438.99,4,7,1
2002,L,151.77,4,7,2
2002,H,922.47,4,7,3
2003,G,7963.58,4,7,1
2003,L,140.80,4,7,2
2003,H,294.54,4,7,3
2004,G,8922.89,4,7,1
2004,L,180.10,4,7,2
2004,H,397.05,4,7,3
2005,G,10450.39,4,7,1
2005,L,253.73,4,7,2
2005,H,269.09,4,7,3
2006,G,11488.53,4,7,1
2006,L,205.41,4,7,2
2006,H,207.12,4,7,3
2007,G,13451.63,4,7,1
2007,L,232.43,4,7,2
2007,H,443.54,4,7,3
2008,G,15361.28,4,7,1
2008,L,267.72,4,7,2
2008,H,731.78,4,7,3
2009,G,11104.95,4,7,1
2009,L,310.88,4,7,2
2009,H,669.86,4,7,3
2010,G,12618.17,4,7,1
2010,L,334.94,4,7,2
2010,H,457.69,4,7,3
2011,G,14346.05,4,7,1
2011,L,370.19,4,7,2
2011,H,578.60,4,7,3
1995,G,175.01,5,7,1
1995,L,0.00,5,7,2
1995,H,0.00,5,7,3
1996,G,167.20,5,7,1
1996,L,0.00,5,7,2
1996,H,0.00,5,7,3
1997,G,276.92,5,7,1
1997,L,0.00,5,7,2
1997,H,0.00,5,7,3
1998,G,366.19,5,7,1
1998,L,0.00,5,7,2
1998,H,0.00,5,7,3
1999,G,408.34,5,7,1
1999,L,0.00,5,7,2
1999,H,0.00,5,7,3
2000,G,482.82,5,7,1
2000,L,0.01,5,7,2
2000,H,0.00,5,7,3
2001,G,530.91,5,7,1
2001,L,0.02,5,7,2
2001,H,0.00,5,7,3
2002,G,557.98,5,7,1
2002,L,0.02,5,7,2
2002,H,0.00,5,7,3
2003,G,510.67,5,7,1
2003,L,0.03,5,7,2
2003,H,0.00,5,7,3
2004,G,945.14,5,7,1
2004,L,0.05,5,7,2
2004,H,0.00,5,7,3
2005,G,1036.05,5,7,1
2005,L,0.06,5,7,2
2005,H,0.00,5,7,3
2006,G,1334.57,5,7,1
2006,L,0.08,5,7,2
2006,H,0.00,5,7,3
2007,G,1346.31,5,7,1
2007,L,0.08,5,7,2
2007,H,0.00,5,7,3
2008,G,1419.20,5,7,1
2008,L,0.09,5,7,2
2008,H,0.00,5,7,3
2009,G,1195.46,5,7,1
2009,L,0.09,5,7,2
2009,H,0.00,5,7,3
2010,G,2020.56,5,7,1
2010,L,0.15,5,7,2
2010,H,0.00,5,7,3
2011,G,3099.33,5,7,1
2011,L,0.22,5,7,2
2011,H,0.00,5,7,3
1995,G,3340.80,6,7,1
1995,L,40.90,6,7,2
1995,H,240.61,6,7,3
1996,G,3457.25,6,7,1
1996,L,42.10,6,7,2
1996,H,315.65,6,7,3
1997,G,4413.35,6,7,1
1997,L,39.06,6,7,2
1997,H,220.23,6,7,3
1998,G,4934.99,6,7,1
1998,L,38.19,6,7,2
1998,H,229.52,6,7,3
1999,G,5700.00,6,7,1
1999,L,33.83,6,7,2
1999,H,178.20,6,7,3
2000,G,6899.06,6,7,1
2000,L,41.10,6,7,2
2000,H,285.67,6,7,3
2001,G,7937.91,6,7,1
2001,L,42.34,6,7,2
2001,H,129.84,6,7,3
2002,G,8578.34,6,7,1
2002,L,45.32,6,7,2
2002,H,75.80,6,7,3
2003,G,7179.22,6,7,1
2003,L,39.80,6,7,2
2003,H,56.92,6,7,3
2004,G,9333.96,6,7,1
2004,L,41.17,6,7,2
2004,H,61.20,6,7,3
2005,G,11241.79,6,7,1
2005,L,46.41,6,7,2
2005,H,44.98,6,7,3
2006,G,12805.75,6,7,1
2006,L,34.15,6,7,2
2006,H,103.73,6,7,3
2007,G,13901.17,6,7,1
2007,L,31.02,6,7,2
2007,H,88.40,6,7,3
2008,G,13533.77,6,7,1
2008,L,26.65,6,7,2
2008,H,46.58,6,7,3
2009,G,8705.61,6,7,1
2009,L,20.52,6,7,2
2009,H,31.19,6,7,3
2010,G,12396.55,6,7,1
2010,L,34.33,6,7,2
2010,H,38.97,6,7,3
2011,G,13356.34,6,7,1
2011,L,42.81,6,7,2
2011,H,51.68,6,7,3
1995,G,227906.20,7,7,1
1995,L,179783.79,7,7,2
1995,H,73166.82,7,7,3
1996,G,267139.29,7,7,1
1996,L,204263.92,7,7,2
1996,H,70764.85,7,7,3
1997,G,314343.05,7,7,1
1997,L,253006.40,7,7,2
1997,H,82945.83,7,7,3
1998,G,330817.90,7,7,1
1998,L,262245.73,7,7,2
1998,H,90802.51,7,7,3
1999,G,364973.36,7,7,1
1999,L,299528.63,7,7,2
1999,H,106200.12,7,7,3
2000,G,426871.06,7,7,1
2000,L,365103.49,7,7,2
2000,H,124312.97,7,7,3
2001,G,437743.51,7,7,1
2001,L,395745.89,7,7,2
2001,H,141149.54,7,7,3
2002,G,441571.15,7,7,1
2002,L,411897.50,7,7,2
2002,H,161749.60,7,7,3
2003,G,418118.32,7,7,1
2003,L,405269.84,7,7,2
2003,H,160968.86,7,7,3
2004,G,462366.31,7,7,1
2004,L,433134.72,7,7,2
2004,H,170791.04,7,7,3
2005,G,526453.18,7,7,1
2005,L,482538.77,7,7,2
2005,H,195221.24,7,7,3
2006,G,597319.59,7,7,1
2006,L,537828.88,7,7,2
2006,H,214781.25,7,7,3
2007,G,643076.69,7,7,1
2007,L,580123.30,7,7,2
2007,H,235416.70,7,7,3
2008,G,714139.69,7,7,1
2008,L,626877.98,7,7,2
2008,H,254143.38,7,7,3
2009,G,531548.62,7,7,1
2009,L,505000.07,7,7,2
2009,H,216004.92,7,7,3
2010,G,604403.91,7,7,1
2010,L,601927.36,7,7,2
2010,H,242423.26,7,7,3
2011,G,682185.08,7,7,1
2011,L,665202.90,7,7,2
2011,H,263495.37,7,7,3
1995,G,11593.92,8,7,1
1995,L,660.33,8,7,2
1995,H,1438.98,8,7,3
1996,G,15017.69,8,7,1
1996,L,592.79,8,7,2
1996,H,1728.43,8,7,3
1997,G,17254.92,8,7,1
1997,L,708.91,8,7,2
1997,H,1503.83,8,7,3
1998,G,21432.61,8,7,1
1998,L,774.99,8,7,2
1998,H,1784.74,8,7,3
1999,G,26460.06,8,7,1
1999,L,940.90,8,7,2
1999,H,2004.19,8,7,3
2000,G,33011.63,8,7,1
2000,L,1103.46,8,7,2
2000,H,2733.58,8,7,3
2001,G,39567.09,8,7,1
2001,L,1208.86,8,7,2
2001,H,2999.88,8,7,3
2002,G,43208.55,8,7,1
2002,L,1238.12,8,7,2
2002,H,2325.67,8,7,3
2003,G,43918.15,8,7,1
2003,L,1368.60,8,7,2
2003,H,3114.62,8,7,3
2004,G,55097.75,8,7,1
2004,L,1398.98,8,7,2
2004,H,2376.31,8,7,3
2005,G,65276.89,8,7,1
2005,L,1395.94,8,7,2
2005,H,2539.78,8,7,3
2006,G,75019.53,8,7,1
2006,L,1417.16,8,7,2
2006,H,2177.92,8,7,3
2007,G,82390.93,8,7,1
2007,L,1617.87,8,7,2
2007,H,1935.35,8,7,3
2008,G,89341.14,8,7,1
2008,L,1618.20,8,7,2
2008,H,1447.03,8,7,3
2009,G,61130.99,8,7,1
2009,L,1613.29,8,7,2
2009,H,1644.28,8,7,3
2010,G,75790.02,8,7,1
2010,L,1750.36,8,7,2
2010,H,1668.60,8,7,3
2011,G,85006.98,8,7,1
2011,L,2059.74,8,7,2
2011,H,2074.23,8,7,3
1995,G,47408.10,9,7,1
1995,L,1653.91,9,7,2
1995,H,245.41,9,7,3
1996,G,60529.89,9,7,1
1996,L,1605.28,9,7,2
1996,H,289.27,9,7,3
1997,G,74300.19,9,7,1
1997,L,2057.50,9,7,2
1997,H,326.88,9,7,3
1998,G,83412.06,9,7,1
1998,L,1852.07,9,7,2
1998,H,316.94,9,7,3
1999,G,91886.77,9,7,1
1999,L,1918.93,9,7,2
1999,H,361.95,9,7,3
2000,G,112560.37,9,7,1
2000,L,2431.58,9,7,2
2000,H,401.77,9,7,3
2001,G,98844.86,9,7,1
2001,L,2185.98,9,7,2
2001,H,460.11,9,7,3
2002,G,92000.51,9,7,1
2002,L,2456.52,9,7,2
2002,H,543.95,9,7,3
2003,G,89977.77,9,7,1
2003,L,2580.37,9,7,2
2003,H,732.26,9,7,3
2004,G,94476.43,9,7,1
2004,L,3220.87,9,7,2
2004,H,1187.44,9,7,3
2005,G,100702.36,9,7,1
2005,L,3137.69,9,7,2
2005,H,1425.27,9,7,3
2006,G,111092.56,9,7,1
2006,L,3951.44,9,7,2
2006,H,1660.19,9,7,3
2007,G,122706.60,9,7,1
2007,L,4366.73,9,7,2
2007,H,2110.37,9,7,3
2008,G,126343.85,9,7,1
2008,L,5176.50,9,7,2
2008,H,2293.84,9,7,3
2009,G,96603.45,9,7,1
2009,L,4301.72,9,7,2
2009,H,3322.58,9,7,3
2010,G,125175.46,9,7,1
2010,L,5273.82,9,7,2
2010,H,3656.51,9,7,3
2011,G,156993.74,9,7,1
2011,L,6138.99,9,7,2
2011,H,4154.68,9,7,3
1995,G,34993.95,1,8,1
1995,L,8557.55,1,8,2
1995,H,4971.40,1,8,3
1996,G,36804.32,1,8,1
1996,L,9640.40,1,8,2
1996,H,5656.18,1,8,3
1997,G,35596.86,1,8,1
1997,L,9828.06,1,8,2
1997,H,5634.56,1,8,3
1998,G,29095.13,1,8,1
1998,L,8533.08,1,8,2
1998,H,4634.98,1,8,3
1999,G,33742.27,1,8,1
1999,L,11572.79,1,8,2
1999,H,5953.94,1,8,3
2000,G,35895.28,1,8,1
2000,L,11439.43,1,8,2
2000,H,5663.02,1,8,3
2001,G,34794.92,1,8,1
2001,L,9012.13,1,8,2
2001,H,5028.91,1,8,3
2002,G,36801.40,1,8,1
2002,L,10161.98,1,8,2
2002,H,4657.45,1,8,3
2003,G,38978.56,1,8,1
2003,L,13111.06,1,8,2
2003,H,6518.44,1,8,3
2004,G,49643.11,1,8,1
2004,L,15138.10,1,8,2
2004,H,6305.74,1,8,3
2005,G,61833.14,1,8,1
2005,L,16773.67,1,8,2
2005,H,7936.44,1,8,3
2006,G,66613.56,1,8,1
2006,L,15491.47,1,8,2
2006,H,7128.61,1,8,3
2007,G,77143.18,1,8,1
2007,L,18783.39,1,8,2
2007,H,8479.28,1,8,3
2008,G,95570.98,1,8,1
2008,L,22315.85,1,8,2
2008,H,10780.45,1,8,3
2009,G,71204.48,1,8,1
2009,L,15196.15,1,8,2
2009,H,8915.81,1,8,3
2010,G,92853.56,1,8,1
2010,L,16182.80,1,8,2
2010,H,10409.66,1,8,3
2011,G,100321.62,1,8,1
2011,L,18460.42,1,8,2
2011,H,12259.52,1,8,3
1995,G,30113.57,2,8,1
1995,L,3144.42,2,8,2
1995,H,1014.36,2,8,3
1996,G,30720.62,2,8,1
1996,L,3147.35,2,8,2
1996,H,965.78,2,8,3
1997,G,31838.88,2,8,1
1997,L,3562.53,2,8,2
1997,H,1070.74,2,8,3
1998,G,32737.57,2,8,1
1998,L,3660.18,2,8,2
1998,H,1053.47,2,8,3
1999,G,29527.22,2,8,1
1999,L,3515.21,2,8,2
1999,H,974.26,2,8,3
2000,G,32137.04,2,8,1
2000,L,3957.91,2,8,2
2000,H,1187.05,2,8,3
2001,G,34623.49,2,8,1
2001,L,4026.04,2,8,2
2001,H,1106.18,2,8,3
2002,G,36159.43,2,8,1
2002,L,3974.15,2,8,2
2002,H,1124.38,2,8,3
2003,G,41506.33,2,8,1
2003,L,5180.33,2,8,2
2003,H,1569.07,2,8,3
2004,G,56659.43,2,8,1
2004,L,6574.78,2,8,2
2004,H,1918.21,2,8,3
2005,G,71954.21,2,8,1
2005,L,7538.76,2,8,2
2005,H,2490.00,2,8,3
2006,G,85161.57,2,8,1
2006,L,9654.96,2,8,2
2006,H,3479.70,2,8,3
2007,G,100306.65,2,8,1
2007,L,11298.21,2,8,2
2007,H,4020.34,2,8,3
2008,G,124588.10,2,8,1
2008,L,14661.54,2,8,2
2008,H,5268.65,2,8,3
2009,G,94182.92,2,8,1
2009,L,13639.18,2,8,2
2009,H,5302.71,2,8,3
2010,G,121536.30,2,8,1
2010,L,20954.07,2,8,2
2010,H,8258.52,2,8,3
2011,G,147022.48,2,8,1
2011,L,24142.52,2,8,2
2011,H,9423.56,2,8,3
1995,G,63600.83,3,8,1
1995,L,13668.76,3,8,2
1995,H,653.36,3,8,3
1996,G,66727.23,3,8,1
1996,L,13003.57,3,8,2
1996,H,581.25,3,8,3
1997,G,72120.78,3,8,1
1997,L,26789.37,3,8,2
1997,H,529.78,3,8,3
1998,G,68913.98,3,8,1
1998,L,26063.02,3,8,2
1998,H,2659.25,3,8,3
1999,G,74348.88,3,8,1
1999,L,20868.71,3,8,2
1999,H,2946.58,3,8,3
2000,G,97757.88,3,8,1
2000,L,37609.34,3,8,2
2000,H,2929.35,3,8,3
2001,G,106781.43,3,8,1
2001,L,40995.89,3,8,2
2001,H,3445.74,3,8,3
2002,G,132108.19,3,8,1
2002,L,55576.86,3,8,2
2002,H,2824.69,3,8,3
2003,G,183693.59,3,8,1
2003,L,66517.56,3,8,2
