year,row_sector,bt_all,exporter_num,importer_num,sector
2003,H,5994.33,3,8,3
2004,G,255338.74,3,8,1
2004,L,78560.03,3,8,2
2004,H,7937.27,3,8,3
2005,G,339692.74,3,8,1
2005,L,88556.55,3,8,2
2005,H,10828.26,3,8,3
2006,G,457763.06,3,8,1
2006,L,100872.66,3,8,2
2006,H,16223.26,3,8,3
2007,G,615787.46,3,8,1
2007,L,115076.46,3,8,2
2007,H,20786.14,3,8,3
2008,G,761065.76,3,8,1
2008,L,132296.77,3,8,2
2008,H,19635.60,3,8,3
2009,G,615842.11,3,8,1
2009,L,90889.94,3,8,2
2009,H,11811.99,3,8,3
2010,G,813540.42,3,8,1
2010,L,127471.54,3,8,2
2010,H,13589.83,3,8,3
2011,G,963396.22,3,8,1
2011,L,153347.88,3,8,2
2011,H,17801.09,3,8,3
1995,G,441659.49,4,8,1
1995,L,34083.37,4,8,2
1995,H,12019.34,4,8,3
1996,G,439962.57,4,8,1
1996,L,35652.96,4,8,2
1996,H,13649.67,4,8,3
1997,G,423835.60,4,8,1
1997,L,36265.50,4,8,2
1997,H,13622.74,4,8,3
1998,G,448472.48,4,8,1
1998,L,37508.79,4,8,2
1998,H,14913.57,4,8,3
1999,G,438423.92,4,8,1
1999,L,37546.40,4,8,2
1999,H,16767.69,4,8,3
2000,G,440195.07,4,8,1
2000,L,36979.76,4,8,2
2000,H,22154.51,4,8,3
2001,G,451102.42,4,8,1
2001,L,39058.05,4,8,2
2001,H,25178.72,4,8,3
2002,G,487722.89,4,8,1
2002,L,43527.25,4,8,2
2002,H,30797.85,4,8,3
2003,G,600879.13,4,8,1
2003,L,51946.41,4,8,2
2003,H,31139.65,4,8,3
2004,G,723609.69,4,8,1
2004,L,66604.67,4,8,2
2004,H,29708.16,4,8,3
2005,G,781748.51,4,8,1
2005,L,75491.47,4,8,2
2005,H,35122.91,4,8,3
2006,G,893270.48,4,8,1
2006,L,90651.79,4,8,2
2006,H,37325.32,4,8,3
2007,G,1093682.30,4,8,1
2007,L,104304.02,4,8,2
2007,H,52825.53,4,8,3
2008,G,1203542.50,4,8,1
2008,L,117512.46,4,8,2
2008,H,62064.50,4,8,3
2009,G,867873.95,4,8,1
2009,L,106787.25,4,8,2
2009,H,54294.15,4,8,3
2010,G,954740.33,4,8,1
2010,L,106876.19,4,8,2
2010,H,46594.99,4,8,3
2011,G,1110105.30,4,8,1
2011,L,112207.80,4,8,2
2011,H,49573.11,4,8,3
1995,G,18316.19,5,8,1
1995,L,3082.96,5,8,2
1995,H,350.56,5,8,3
1996,G,21690.11,5,8,1
1996,L,3724.92,5,8,2
1996,H,370.98,5,8,3
1997,G,20973.78,5,8,1
1997,L,3913.49,5,8,2
1997,H,441.01,5,8,3
1998,G,21430.99,5,8,1
1998,L,5079.72,5,8,2
1998,H,533.19,5,8,3
1999,G,25022.25,5,8,1
1999,L,3179.89,5,8,2
1999,H,754.88,5,8,3
2000,G,30035.29,5,8,1
2000,L,4338.72,5,8,2
2000,H,1351.84,5,8,3
2001,G,31125.19,5,8,1
2001,L,3381.90,5,8,2
2001,H,2184.72,5,8,3
2002,G,35312.72,5,8,1
2002,L,3307.85,5,8,2
2002,H,6094.38,5,8,3
2003,G,39001.36,5,8,1
2003,L,3792.70,5,8,2
2003,H,11089.74,5,8,3
2004,G,51835.31,5,8,1
2004,L,7423.90,5,8,2
2004,H,12788.92,5,8,3
2005,G,64886.92,5,8,1
2005,L,10596.66,5,8,2
2005,H,17428.27,5,8,3
2006,G,76617.51,5,8,1
2006,L,16038.18,5,8,2
2006,H,19493.04,5,8,3
2007,G,107139.87,5,8,1
2007,L,19603.15,5,8,2
2007,H,24040.55,5,8,3
2008,G,128143.91,5,8,1
2008,L,17219.73,5,8,2
2008,H,17284.09,5,8,3
2009,G,99449.81,5,8,1
2009,L,12289.50,5,8,2
2009,H,11124.70,5,8,3
2010,G,129467.19,5,8,1
2010,L,20322.08,5,8,2
2010,H,27894.60,5,8,3
2011,G,138333.38,5,8,1
2011,L,19484.81,5,8,2
2011,H,26632.07,5,8,3
1995,G,232566.69,6,8,1
1995,L,66197.45,6,8,2
1995,H,8614.83,6,8,3
1996,G,211406.86,6,8,1
1996,L,73702.95,6,8,2
1996,H,10867.49,6,8,3
1997,G,197085.91,6,8,1
1997,L,76278.73,6,8,2
1997,H,10087.34,6,8,3
1998,G,172402.85,6,8,1
1998,L,63672.20,6,8,2
1998,H,8295.39,6,8,3
1999,G,188778.59,6,8,1
1999,L,66893.22,6,8,2
1999,H,8017.08,6,8,3
2000,G,216058.31,6,8,1
2000,L,80695.04,6,8,2
2000,H,10828.78,6,8,3
2001,G,177986.62,6,8,1
2001,L,63990.27,6,8,2
2001,H,8706.85,6,8,3
2002,G,181891.55,6,8,1
2002,L,65972.56,6,8,2
2002,H,8123.59,6,8,3
2003,G,206805.92,6,8,1
2003,L,85313.97,6,8,2
2003,H,10041.17,6,8,3
2004,G,254308.64,6,8,1
2004,L,103936.27,6,8,2
2004,H,11737.91,6,8,3
2005,G,275421.69,6,8,1
2005,L,109533.65,6,8,2
2005,H,10295.11,6,8,3
2006,G,288194.37,6,8,1
2006,L,117282.27,6,8,2
2006,H,12152.94,6,8,3
2007,G,323879.16,6,8,1
2007,L,128689.14,6,8,2
2007,H,15771.90,6,8,3
2008,G,381767.39,6,8,1
2008,L,146115.33,6,8,2
2008,H,17855.50,6,8,3
2009,G,271620.25,6,8,1
2009,L,110024.06,6,8,2
2009,H,13272.23,6,8,3
2010,G,349699.80,6,8,1
2010,L,145845.25,6,8,2
2010,H,15049.93,6,8,3
2011,G,358399.34,6,8,1
2011,L,156418.36,6,8,2
2011,H,16352.99,6,8,3
1995,G,10481.44,7,8,1
1995,L,11485.99,7,8,2
1995,H,130.68,7,8,3
1996,G,12283.77,7,8,1
1996,L,13646.90,7,8,2
1996,H,164.20,7,8,3
1997,G,14953.04,7,8,1
1997,L,11154.65,7,8,2
1997,H,129.09,7,8,3
1998,G,14972.42,7,8,1
1998,L,15169.82,7,8,2
1998,H,263.18,7,8,3
1999,G,16937.53,7,8,1
1999,L,18602.44,7,8,2
1999,H,340.48,7,8,3
2000,G,19797.18,7,8,1
2000,L,22980.39,7,8,2
2000,H,479.41,7,8,3
2001,G,19468.14,7,8,1
2001,L,18945.55,7,8,2
2001,H,567.22,7,8,3
2002,G,19346.80,7,8,1
2002,L,16871.72,7,8,2
2002,H,195.77,7,8,3
2003,G,20637.24,7,8,1
2003,L,17516.99,7,8,2
2003,H,1078.16,7,8,3
2004,G,24972.11,7,8,1
2004,L,17986.71,7,8,2
2004,H,732.45,7,8,3
2005,G,30823.11,7,8,1
2005,L,24954.37,7,8,2
2005,H,1379.56,7,8,3
2006,G,35507.96,7,8,1
2006,L,23926.11,7,8,2
2006,H,988.79,7,8,3
2007,G,43229.96,7,8,1
2007,L,26071.95,7,8,2
2007,H,667.67,7,8,3
2008,G,44805.29,7,8,1
2008,L,23564.86,7,8,2
2008,H,855.65,7,8,3
2009,G,34015.31,7,8,1
2009,L,15733.97,7,8,2
2009,H,296.29,7,8,3
2010,G,46938.92,7,8,1
2010,L,22240.77,7,8,2
2010,H,330.23,7,8,3
2011,G,59768.10,7,8,1
2011,L,26261.18,7,8,2
2011,H,393.81,7,8,3
1995,G,9350135.50,8,8,1
1995,L,7922498.30,8,8,2
1995,H,3662921.10,8,8,3
1996,G,9828886.50,8,8,1
1996,L,8458985.30,8,8,2
1996,H,3885030.70,8,8,3
1997,G,9628094.10,8,8,1
1997,L,8394527.10,8,8,2
1997,H,3896468.60,8,8,3
1998,G,8905626.90,8,8,1
1998,L,8346694.80,8,8,2
1998,H,3970823.10,8,8,3
1999,G,8979993.90,8,8,1
1999,L,8378817.80,8,8,2
1999,H,4093734.60,8,8,3
2000,G,9100283.60,8,8,1
2000,L,8357313.50,8,8,2
2000,H,4047102.90,8,8,3
2001,G,8899078.80,8,8,1
2001,L,8503097.30,8,8,2
2001,H,4162615.10,8,8,3
2002,G,9369649.20,8,8,1
2002,L,9124852.50,8,8,2
2002,H,4514692.60,8,8,3
2003,G,10934809.00,8,8,1
2003,L,10899502.00,8,8,2
2003,H,5400161.20,8,8,3
2004,G,12838837.00,8,8,1
2004,L,12666700.00,8,8,2
2004,H,6304519.80,8,8,3
2005,G,14345003.00,8,8,1
2005,L,13875877.00,8,8,2
2005,H,7004038.90,8,8,3
2006,G,16167975.00,8,8,1
2006,L,15356312.00,8,8,2
2006,H,7774113.90,8,8,3
2007,G,19040009.00,8,8,1
2007,L,17853731.00,8,8,2
2007,H,9217639.00,8,8,3
2008,G,21822349.00,8,8,1
2008,L,20091414.00,8,8,2
2008,H,10188333.00,8,8,3
2009,G,19088430.00,8,8,1
2009,L,18276096.00,8,8,2
2009,H,9446048.80,8,8,3
2010,G,21269870.00,8,8,1
2010,L,19459427.00,8,8,2
2010,H,9787854.00,8,8,3
2011,G,24640059.00,8,8,1
2011,L,21884459.00,8,8,2
2011,H,10828821.00,8,8,3
1995,G,351805.79,9,8,1
1995,L,141582.19,9,8,2
1995,H,79902.94,9,8,3
1996,G,368290.71,9,8,1
1996,L,149901.36,9,8,2
1996,H,82014.05,9,8,3
1997,G,404014.27,9,8,1
1997,L,162169.02,9,8,2
1997,H,90898.06,9,8,3
1998,G,378160.41,9,8,1
1998,L,160507.82,9,8,2
1998,H,90596.32,9,8,3
1999,G,377728.68,9,8,1
1999,L,165757.65,9,8,2
1999,H,102645.50,9,8,3
2000,G,416779.34,9,8,1
2000,L,178404.49,9,8,2
2000,H,111248.92,9,8,3
2001,G,395320.55,9,8,1
2001,L,166130.16,9,8,2
2001,H,109830.77,9,8,3
2002,G,379485.80,9,8,1
2002,L,165277.72,9,8,2
2002,H,116658.75,9,8,3
2003,G,388874.18,9,8,1
2003,L,173538.49,9,8,2
2003,H,125646.03,9,8,3
2004,G,438120.17,9,8,1
2004,L,195923.24,9,8,2
2004,H,150775.44,9,8,3
2005,G,493073.88,9,8,1
2005,L,215506.40,9,8,2
2005,H,165563.24,9,8,3
2006,G,556863.03,9,8,1
2006,L,240261.20,9,8,2
2006,H,186845.17,9,8,3
2007,G,625811.49,9,8,1
2007,L,268069.64,9,8,2
2007,H,223389.97,9,8,3
2008,G,695870.24,9,8,1
2008,L,243970.22,9,8,2
2008,H,238484.77,9,8,3
2009,G,575400.43,9,8,1
2009,L,200174.95,9,8,2
2009,H,232931.82,9,8,3
2010,G,661614.77,9,8,1
2010,L,233404.50,9,8,2
2010,H,238357.15,9,8,3
2011,G,725218.72,9,8,1
2011,L,250388.91,9,8,2
2011,H,253824.73,9,8,3
1995,G,3123.51,1,9,1
1995,L,476.42,1,9,2
1995,H,967.02,1,9,3
1996,G,4262.32,1,9,1
1996,L,553.75,1,9,2
1996,H,1148.06,1,9,3
1997,G,5713.08,1,9,1
1997,L,733.61,1,9,2
1997,H,1145.77,1,9,3
1998,G,5432.78,1,9,1
1998,L,841.63,1,9,2
1998,H,1087.85,1,9,3
1999,G,5923.51,1,9,1
1999,L,908.01,1,9,2
1999,H,1242.67,1,9,3
2000,G,7248.22,1,9,1
2000,L,829.29,1,9,2
2000,H,1616.05,1,9,3
2001,G,5974.12,1,9,1
2001,L,882.38,1,9,2
2001,H,914.87,1,9,3
2002,G,5816.82,1,9,1
2002,L,782.53,1,9,2
2002,H,1483.69,1,9,3
2003,G,5676.82,1,9,1
2003,L,1590.58,1,9,2
2003,H,1468.69,1,9,3
2004,G,7423.53,1,9,1
2004,L,2173.99,1,9,2
2004,H,2894.09,1,9,3
2005,G,7250.22,1,9,1
2005,L,2253.90,1,9,2
2005,H,2333.32,1,9,3
2006,G,7291.77,1,9,1
2006,L,2369.07,1,9,2
2006,H,2742.43,1,9,3
2007,G,8014.76,1,9,1
2007,L,2999.29,1,9,2
2007,H,4796.22,1,9,3
2008,G,10286.45,1,9,1
2008,L,1955.41,1,9,2
2008,H,2233.93,1,9,3
2009,G,6894.09,1,9,1
2009,L,3761.15,1,9,2
2009,H,2305.25,1,9,3
2010,G,8276.89,1,9,1
2010,L,4464.75,1,9,2
2010,H,2474.13,1,9,3
2011,G,9568.48,1,9,1
2011,L,4786.01,1,9,2
2011,H,2673.70,1,9,3
1995,G,9346.58,2,9,1
1995,L,103.25,2,9,2
1995,H,83.94,2,9,3
1996,G,9186.68,2,9,1
1996,L,106.64,2,9,2
1996,H,75.79,2,9,3
1997,G,10373.63,2,9,1
1997,L,117.99,2,9,2
1997,H,78.72,2,9,3
1998,G,9869.93,2,9,1
1998,L,120.92,2,9,2
1998,H,76.74,2,9,3
1999,G,10768.68,2,9,1
1999,L,111.31,2,9,2
1999,H,70.35,2,9,3
2000,G,14051.28,2,9,1
2000,L,156.75,2,9,2
2000,H,84.72,2,9,3
2001,G,15040.29,2,9,1
2001,L,131.24,2,9,2
2001,H,67.86,2,9,3
2002,G,17116.30,2,9,1
2002,L,119.22,2,9,2
2002,H,94.13,2,9,3
2003,G,17803.24,2,9,1
2003,L,104.47,2,9,2
2003,H,88.21,2,9,3
2004,G,21365.21,2,9,1
2004,L,117.71,2,9,2
2004,H,82.05,2,9,3
2005,G,24230.46,2,9,1
2005,L,233.59,2,9,2
2005,H,148.26,2,9,3
2006,G,25766.70,2,9,1
2006,L,230.61,2,9,2
2006,H,141.58,2,9,3
2007,G,26356.58,2,9,1
2007,L,281.37,2,9,2
2007,H,177.87,2,9,3
2008,G,29140.79,2,9,1
2008,L,191.41,2,9,2
2008,H,137.25,2,9,3
2009,G,17303.00,2,9,1
2009,L,199.39,2,9,2
2009,H,123.96,2,9,3
2010,G,23144.23,2,9,1
2010,L,280.86,2,9,2
2010,H,143.07,2,9,3
2011,G,33955.47,2,9,1
2011,L,292.52,2,9,2
2011,H,145.12,2,9,3
1995,G,40238.61,3,9,1
1995,L,823.00,3,9,2
1995,H,602.29,3,9,3
1996,G,41271.69,3,9,1
1996,L,758.18,3,9,2
1996,H,464.33,3,9,3
1997,G,51056.57,3,9,1
1997,L,1007.82,3,9,2
1997,H,400.26,3,9,3
1998,G,54388.83,3,9,1
1998,L,1154.31,3,9,2
1998,H,2737.88,3,9,3
1999,G,56112.22,3,9,1
1999,L,1168.71,3,9,2
1999,H,2614.60,3,9,3
2000,G,68666.74,3,9,1
2000,L,1719.45,3,9,2
2000,H,4138.23,3,9,3
2001,G,70165.88,3,9,1
2001,L,2507.54,3,9,2
2001,H,4455.73,3,9,3
2002,G,85561.71,3,9,1
2002,L,3055.57,3,9,2
2002,H,6911.98,3,9,3
2003,G,110459.67,3,9,1
2003,L,2857.69,3,9,2
2003,H,6814.68,3,9,3
2004,G,151153.97,3,9,1
2004,L,3486.03,3,9,2
2004,H,10028.01,3,9,3
2005,G,193620.50,3,9,1
2005,L,4428.81,3,9,2
2005,H,12543.21,3,9,3
2006,G,235377.87,3,9,1
2006,L,5289.61,3,9,2
2006,H,13912.68,3,9,3
2007,G,276265.19,3,9,1
2007,L,5727.63,3,9,2
2007,H,18799.06,3,9,3
2008,G,294145.62,3,9,1
2008,L,7921.99,3,9,2
2008,H,26729.87,3,9,3
2009,G,255899.79,3,9,1
2009,L,7744.54,3,9,2
2009,H,26980.61,3,9,3
2010,G,320277.03,3,9,1
2010,L,8920.52,3,9,2
2010,H,37499.09,3,9,3
2011,G,360512.64,3,9,1
2011,L,9458.67,3,9,2
2011,H,42872.09,3,9,3
1995,G,41538.80,4,9,1
1995,L,1241.33,4,9,2
1995,H,2358.48,4,9,3
1996,G,43738.92,4,9,1
1996,L,1233.45,4,9,2
1996,H,2427.96,4,9,3
1997,G,48463.60,4,9,1
1997,L,1201.80,4,9,2
1997,H,2456.93,4,9,3
1998,G,52969.54,4,9,1
1998,L,1260.07,4,9,2
1998,H,2308.39,4,9,3
1999,G,59160.81,4,9,1
1999,L,1175.11,4,9,2
1999,H,2281.25,4,9,3
2000,G,62775.36,4,9,1
2000,L,1339.77,4,9,2
2000,H,2990.94,4,9,3
2001,G,64461.78,4,9,1
2001,L,1434.22,4,9,2
2001,H,3041.96,4,9,3
2002,G,66483.44,4,9,1
2002,L,1503.87,4,9,2
2002,H,7680.70,4,9,3
2003,G,73561.64,4,9,1
2003,L,2099.34,4,9,2
2003,H,6861.59,4,9,3
2004,G,83062.86,4,9,1
2004,L,2551.06,4,9,2
2004,H,11003.18,4,9,3
2005,G,92735.47,4,9,1
2005,L,3144.98,4,9,2
2005,H,11097.51,4,9,3
2006,G,101102.18,4,9,1
2006,L,3340.88,4,9,2
2006,H,13665.79,4,9,3
2007,G,103496.24,4,9,1
2007,L,3574.34,4,9,2
2007,H,13012.39,4,9,3
2008,G,108144.24,4,9,1
2008,L,3729.80,4,9,2
2008,H,9999.23,4,9,3
2009,G,76121.90,4,9,1
2009,L,2436.59,4,9,2
2009,H,10954.72,4,9,3
2010,G,87929.60,4,9,1
2010,L,2333.04,4,9,2
2010,H,18788.38,4,9,3
2011,G,99836.51,4,9,1
2011,L,2226.49,4,9,2
2011,H,17763.31,4,9,3
1995,G,8599.92,5,9,1
1995,L,27.02,5,9,2
1995,H,246.37,5,9,3
1996,G,9302.34,5,9,1
1996,L,40.52,5,9,2
1996,H,279.49,5,9,3
1997,G,11840.46,5,9,1
1997,L,29.11,5,9,2
1997,H,303.11,5,9,3
1998,G,12930.96,5,9,1
1998,L,42.71,5,9,2
1998,H,347.23,5,9,3
1999,G,15211.43,5,9,1
1999,L,46.65,5,9,2
1999,H,832.00,5,9,3
2000,G,18009.57,5,9,1
2000,L,25.61,5,9,2
2000,H,1684.66,5,9,3
2001,G,15738.18,5,9,1
2001,L,34.12,5,9,2
2001,H,2203.70,5,9,3
2002,G,17516.78,5,9,1
2002,L,28.51,5,9,2
2002,H,2461.79,5,9,3
2003,G,17143.74,5,9,1
2003,L,43.36,5,9,2
2003,H,3296.45,5,9,3
2004,G,24439.17,5,9,1
2004,L,38.47,5,9,2
2004,H,5603.80,5,9,3
2005,G,32474.44,5,9,1
2005,L,52.36,5,9,2
2005,H,6385.36,5,9,3
2006,G,42849.18,5,9,1
2006,L,76.40,5,9,2
2006,H,9563.94,5,9,3
2007,G,41612.48,5,9,1
2007,L,106.94,5,9,2
2007,H,11098.74,5,9,3
2008,G,39582.79,5,9,1
2008,L,211.39,5,9,2
2008,H,14246.71,5,9,3
2009,G,50905.97,5,9,1
2009,L,113.43,5,9,2
2009,H,13404.73,5,9,3
2010,G,60153.40,5,9,1
2010,L,188.95,5,9,2
2010,H,17043.38,5,9,3
2011,G,68123.61,5,9,1
2011,L,160.39,5,9,2
2011,H,16942.66,5,9,3
1995,G,105123.79,6,9,1
1995,L,1617.35,6,9,2
1995,H,548.99,6,9,3
1996,G,93800.28,6,9,1
1996,L,2128.95,6,9,2
1996,H,1477.02,6,9,3
1997,G,106542.57,6,9,1
1997,L,2567.56,6,9,2
1997,H,1294.33,6,9,3
1998,G,102748.95,6,9,1
1998,L,2409.79,6,9,2
1998,H,1837.10,6,9,3
1999,G,107734.97,6,9,1
1999,L,2533.56,6,9,2
1999,H,1673.96,6,9,3
2000,G,117196.27,6,9,1
2000,L,3839.85,6,9,2
2000,H,1440.24,6,9,3
2001,G,99945.96,6,9,1
2001,L,3462.08,6,9,2
2001,H,739.72,6,9,3
2002,G,98229.82,6,9,1
2002,L,3330.08,6,9,2
2002,H,1343.63,6,9,3
2003,G,93795.89,6,9,1
2003,L,3049.06,6,9,2
2003,H,1776.62,6,9,3
2004,G,101240.58,6,9,1
2004,L,3719.34,6,9,2
2004,H,1763.78,6,9,3
2005,G,107183.78,6,9,1
2005,L,3738.31,6,9,2
2005,H,2257.39,6,9,3
2006,G,114743.05,6,9,1
2006,L,3407.39,6,9,2
2006,H,4910.09,6,9,3
2007,G,111175.99,6,9,1
2007,L,3078.73,6,9,2
2007,H,2840.21,6,9,3
2008,G,107427.75,6,9,1
2008,L,3370.91,6,9,2
2008,H,3140.00,6,9,3
2009,G,73751.25,6,9,1
2009,L,2354.82,6,9,2
2009,H,2759.98,6,9,3
2010,G,97612.03,6,9,1
2010,L,2793.81,6,9,2
2010,H,6156.20,6,9,3
2011,G,100348.02,6,9,1
2011,L,2833.84,6,9,2
2011,H,6282.11,6,9,3
1995,G,51018.76,7,9,1
1995,L,1678.26,7,9,2
1995,H,886.63,7,9,3
1996,G,63788.72,7,9,1
1996,L,1842.93,7,9,2
1996,H,1146.85,7,9,3
1997,G,78304.59,7,9,1
1997,L,1831.54,7,9,2
1997,H,1017.05,7,9,3
1998,G,82027.55,7,9,1
1998,L,2055.72,7,9,2
1998,H,1179.99,7,9,3
1999,G,94596.97,7,9,1
1999,L,2360.47,7,9,2
1999,H,1367.72,7,9,3
2000,G,114186.60,7,9,1
2000,L,2872.65,7,9,2
2000,H,1814.65,7,9,3
2001,G,111332.50,7,9,1
2001,L,2538.88,7,9,2
2001,H,1395.37,7,9,3
2002,G,116177.19,7,9,1
2002,L,2619.31,7,9,2
2002,H,1617.41,7,9,3
2003,G,118141.64,7,9,1
2003,L,2404.84,7,9,2
2003,H,670.51,7,9,3
2004,G,135116.23,7,9,1
2004,L,2313.78,7,9,2
2004,H,966.50,7,9,3
2005,G,144995.05,7,9,1
2005,L,2893.04,7,9,2
2005,H,1066.97,7,9,3
2006,G,171010.22,7,9,1
2006,L,2943.34,7,9,2
2006,H,1405.21,7,9,3
2007,G,178923.33,7,9,1
2007,L,3106.34,7,9,2
2007,H,1940.00,7,9,3
2008,G,184757.53,7,9,1
2008,L,3020.78,7,9,2
2008,H,1817.48,7,9,3
2009,G,147995.09,7,9,1
2009,L,2222.07,7,9,2
2009,H,1479.69,7,9,3
2010,G,190080.69,7,9,1
2010,L,2477.24,7,9,2
2010,H,1896.19,7,9,3
2011,G,222680.18,7,9,1
2011,L,2619.36,7,9,2
2011,H,2199.12,7,9,3
1995,G,473208.38,8,9,1
1995,L,29439.33,8,9,2
1995,H,62954.78,8,9,3
1996,G,513276.84,8,9,1
1996,L,31003.92,8,9,2
1996,H,68951.58,8,9,3
1997,G,534147.73,8,9,1
1997,L,33782.19,8,9,2
1997,H,75579.90,8,9,3
1998,G,538650.65,8,9,1
1998,L,34010.74,8,9,2
1998,H,77253.59,8,9,3
1999,G,618794.40,8,9,1
1999,L,37236.65,8,9,2
1999,H,87890.71,8,9,3
2000,G,751500.08,8,9,1
2000,L,43074.23,8,9,2
2000,H,94777.34,8,9,3
2001,G,704886.69,8,9,1
2001,L,42232.76,8,9,2
2001,H,99130.19,8,9,3
2002,G,699826.83,8,9,1
2002,L,40825.92,8,9,2
2002,H,101125.29,8,9,3
2003,G,763543.77,8,9,1
2003,L,45259.68,8,9,2
2003,H,112664.04,8,9,3
2004,G,881017.58,8,9,1
2004,L,53144.46,8,9,2
2004,H,120291.73,8,9,3
2005,G,993570.63,8,9,1
2005,L,59644.83,8,9,2
2005,H,126570.85,8,9,3
2006,G,1063987.60,8,9,1
2006,L,63436.59,8,9,2
2006,H,142986.98,8,9,3
2007,G,1121396.80,8,9,1
2007,L,68543.52,8,9,2
2007,H,154078.79,8,9,3
2008,G,1229702.20,8,9,1
2008,L,84366.35,8,9,2
2008,H,171384.88,8,9,3
2009,G,849538.05,8,9,1
2009,L,58463.57,8,9,2
2009,H,166062.89,8,9,3
2010,G,1026077.70,8,9,1
2010,L,64808.10,8,9,2
2010,H,158708.13,8,9,3
2011,G,1157551.20,8,9,1
2011,L,72222.22,8,9,2
2011,H,162931.72,8,9,3
1995,G,4063134.00,9,9,1
1995,L,5791565.60,9,9,2
1995,H,2855288.10,9,9,3
1996,G,4259085.00,9,9,1
1996,L,6077090.40,9,9,2
1996,H,3120425.50,9,9,3
1997,G,4484088.40,9,9,1
1997,L,6366230.80,9,9,2
1997,H,3415363.80,9,9,3
1998,G,4647366.50,9,9,1
1998,L,6717769.20,9,9,2
1998,H,3756895.40,9,9,3
1999,G,4821032.00,9,9,1
1999,L,7209447.60,9,9,2
1999,H,4096521.20,9,9,3
2000,G,5041673.20,9,9,1
2000,L,7771744.20,9,9,2
2000,H,4508857.10,9,9,3
2001,G,4892677.30,9,9,1
2001,L,8095381.60,9,9,2
2001,H,4662796.70,9,9,3
2002,G,4838991.20,9,9,1
2002,L,8334405.80,9,9,2
2002,H,4796792.10,9,9,3
2003,G,5059298.80,9,9,1
2003,L,8728293.30,9,9,2
2003,H,5095858.60,9,9,3
2004,G,5437036.70,9,9,1
2004,L,9305475.90,9,9,2
2004,H,5449066.00,9,9,3
2005,G,6005349.50,9,9,1
2005,L,9956436.30,9,9,2
2005,H,5923468.90,9,9,3
2006,G,6308764.60,9,9,1
2006,L,10476792.00,9,9,2
2006,H,6345465.30,9,9,3
2007,G,6598003.70,9,9,1
2007,L,10892004.00,9,9,2
2007,H,6774332.60,9,9,3
2008,G,6676908.50,9,9,1
2008,L,11309904.00,9,9,2
2008,H,6936380.80,9,9,3
2009,G,5595215.10,9,9,1
2009,L,10862234.00,9,9,2
2009,H,6943335.90,9,9,3
2010,G,5742865.60,9,9,1
2010,L,11334137.00,9,9,2
2010,H,7098645.20,9,9,3
2011,G,6129169.50,9,9,1
2011,L,11595145.00,9,9,2
2011,H,7352732.00,9,9,3
